Z mean train,Z variance train,KL Divergence,KL Loss,adapter Loss,QF Loss,VF Loss,Policy Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,AverageTrainReturn_all_train_tasks,AverageReturn_all_train_tasks,AverageReturn_all_test_tasks,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.01860781,0.9691857,0.16911472,0.016911473,34.46071,15.430908,3.9238095,59.769287,-5.0277157,42.410366,43.40395,-86.11362,-0.611832,42.303185,47.070526,-83.39248,-3.2098598,1.2525711,0.87250483,-6.6955338,0.060614616,0.38596207,1.5432631,-1.5789412,-0.3330998,0.18015145,0.052091397,-1.2280368,0.0076065874,0.117179714,-42.37930200894914,-42.73842788376463,-144.70675518469363,22000,195000,0,566.5686890250072,69.90727580105886,14.2226949846372,650.6986598107032,7114.916718847584,10
0.010317833,0.96683896,0.0830436,0.00830436,34.014416,14.258859,3.7199135,55.31754,1.1737809,45.508762,48.268345,-92.1729,4.7385573,45.73977,51.292175,-88.88819,-3.3266287,1.234473,-0.071716696,-7.958333,0.017242009,0.3711727,1.5714046,-1.3305765,-0.3283088,0.16886327,-0.03172102,-1.2532974,0.009586696,0.11481891,-43.58609894658496,-44.51533368712694,-107.77886855411383,24000,210000,0,538.369102627039,62.61594260809943,14.184728517662734,615.1697737528011,7726.813619218301,11
0.01259535,0.9561475,0.11092458,0.011092458,38.007805,14.900124,3.7804692,48.845066,6.502945,49.093224,55.39358,-98.986115,11.277365,47.955082,58.81368,-92.19963,-3.1267233,1.2098846,1.2250333,-6.3337765,0.041998297,0.3850702,1.7773618,-1.5027429,-0.33060214,0.17903368,-0.049845353,-1.1760702,0.0047676787,0.11334101,-38.84613548626995,-39.45284644957154,-108.67713751034863,26000,225000,0,558.1154631748796,59.34342490695417,12.019498530309647,629.4783866121434,8368.808185633272,12
0.007264822,0.9359337,0.14899394,0.0148993945,38.940163,13.902338,4.1183195,42.040302,13.318924,50.85901,61.21754,-103.83773,18.464575,50.484463,65.66731,-99.19597,-3.187365,1.2511111,1.2411778,-8.0163765,0.048181966,0.39553863,1.6772197,-1.5222924,-0.33478835,0.17677422,-0.051932007,-1.2518836,0.0065784054,0.11307535,-38.012553333597424,-37.950276147709054,-106.24833786489603,28000,240000,0,552.7380126030184,71.85982578108087,11.989394965115935,636.5872333492152,9003.209900755435,13
0.009540518,0.9489447,0.19035292,0.019035293,40.002316,14.20891,3.8552744,35.5654,21.091171,53.629982,67.326836,-111.99125,25.59566,52.32533,71.38126,-104.64954,-3.2427592,1.2658323,1.8481456,-7.0489326,0.056718856,0.39576757,1.7955768,-1.6750103,-0.3330846,0.1784521,-0.07565248,-1.1104114,0.005599455,0.12698607,-38.56608109479729,-39.52960036776285,-105.77230573791722,30000,255000,0,545.3274140921421,69.67456718487665,14.54355038702488,629.5455316640437,9624.030791789293,14
0.0075434535,0.9897259,0.021923922,0.0021923922,37.158535,13.395295,4.0814605,28.19838,25.404057,54.28294,74.004326,-111.50835,30.022003,53.43604,77.3729,-105.43961,-3.15481,1.2259843,0.55212367,-6.5047274,0.021209614,0.3982318,1.8258953,-1.5414032,-0.3373197,0.17343155,-0.08479296,-1.2339473,0.0042409934,0.12530026,-35.83595504732271,-35.13029822237751,-86.67451708844861,32000,270000,0,570.5429024687037,60.95023366669193,14.313674704171717,645.8068108395673,10265.326230419334,15
0.0051184497,0.95933074,0.0871644,0.008716441,37.619205,14.083088,3.9951172,22.64033,28.980453,57.706524,78.71271,-111.90052,33.37777,56.668194,82.82439,-106.489296,-3.3055248,1.3402941,2.810091,-8.974464,0.015034982,0.38006637,1.7611082,-1.6506472,-0.33569297,0.1783494,-0.024928778,-1.1014147,0.0023427762,0.11345811,-39.63761327824781,-38.7710058825058,-92.08463181656089,34000,285000,0,561.8612607121468,56.439122062176466,11.963499078527093,630.2638818528503,10907.716436830815,16
0.0035693687,0.95523185,0.15878338,0.015878338,35.80716,13.682566,4.2067804,14.696815,39.313667,56.39909,82.00894,-113.512794,43.41143,55.714924,86.43357,-109.78499,-3.0847342,1.2352701,3.4920068,-6.4218373,0.017845286,0.38745824,1.7454524,-1.4817411,-0.34564272,0.18169717,-0.05355029,-1.2685007,0.006331317,0.13075778,-35.036767437954765,-36.94981487548642,-87.55151782808709,36000,300000,0,560.0456822267734,68.56578706298023,12.050122487358749,640.6615917771123,11552.337301501539,17
0.008461797,0.99063873,0.042445708,0.004244571,37.164528,13.735673,3.5148466,9.998092,39.650948,61.532185,88.35912,-115.007545,43.255386,61.231606,91.277275,-110.19611,-3.0388074,1.3051738,0.47680712,-8.098079,0.019872593,0.3966083,1.7504953,-1.4432479,-0.36041105,0.19905417,-0.07160664,-1.0984613,0.0031728894,0.11741531,-42.670055940750984,-42.85384592047911,-93.99090718510077,38000,315000,0,556.5693263420835,72.52537877392024,14.264129749964923,643.3588348659687,12191.5256158486,18
0.004735745,0.9141258,0.2306486,0.023064861,40.256496,13.069184,4.533965,2.1793256,47.185295,58.100834,91.471275,-117.63659,50.65281,58.25467,95.30434,-116.6873,-2.905871,1.4159707,2.0228086,-7.1408186,0.020925289,0.41156864,1.689102,-1.3284304,-0.36030278,0.20271261,-0.048626818,-1.2138615,0.0067754975,0.12951456,-39.505863583486274,-41.064830194676695,-82.09550132069604,40000,330000,0,565.38637953531,68.3551609502174,14.247524165082723,647.9890646506101,12826.849711073097,19
0.007821544,0.9693573,0.031807005,0.0031807006,37.00815,13.831993,4.2302737,-3.7265587,48.628105,65.11979,95.142006,-119.385345,51.740864,64.39401,96.366425,-114.46763,-3.0366428,1.4199497,2.9436116,-6.618417,0.039774522,0.41023967,1.6920999,-1.5578715,-0.3589791,0.19759394,-0.04477323,-1.2696589,0.00511896,0.12120323,-34.19545878721751,-34.0418885367032,-80.08105482543193,42000,345000,0,564.1117047239095,55.69049204187468,14.124130147974938,633.9263269137591,13467.282609863672,20
0.007202398,0.9360734,0.1397781,0.013977811,35.736435,11.813403,4.3189826,-6.128915,61.620075,53.997383,100.23876,-120.37747,65.98607,53.24761,104.082115,-115.99826,-3.238522,1.3041881,1.2436844,-8.195682,0.004060428,0.38493335,1.7019542,-1.6200364,-0.35775745,0.19141906,-0.044534743,-1.1374884,0.005581782,0.13005526,-38.86508174570358,-38.65608939847858,-84.78770341315979,44000,360000,0,558.8275815430097,62.197356743738055,12.03494313871488,633.0598814254627,14107.582571976352,21
0.0065899403,0.9895102,0.023869297,0.0023869297,37.581203,12.6856785,4.3276534,-12.400192,64.44827,53.583626,102.321556,-119.758736,68.24165,53.572414,106.441956,-118.6269,-3.0022724,1.2282286,2.0683033,-6.872131,0.019675544,0.38811088,1.4460106,-1.3056645,-0.37574217,0.20692463,-0.061644316,-1.1905771,0.0050231037,0.13222107,-32.39115875539425,-31.256956443145913,-100.15375637773768,46000,375000,0,519.9033276871778,69.43777105165645,13.504489929415286,602.8455886682495,14703.158122501336,22
0.006349354,0.9872441,0.02819999,0.002819999,38.68962,11.321565,4.102878,-18.110815,64.952614,61.59134,107.127716,-128.9118,68.826645,60.53292,110.570145,-119.08645,-3.1139102,1.1040837,0.87966216,-6.3995705,-0.005138794,0.37260973,1.9551116,-1.3150408,-0.35739335,0.19695976,-0.05610604,-1.1810672,0.0066164085,0.13030498,-34.18192691502291,-33.78089131766886,-100.1301374819012,48000,390000,0,574.0263880859129,62.168028434272856,14.173555433750153,650.3679719539359,15346.157060184516,23
0.007815441,0.9618355,0.061552953,0.0061552953,41.203785,11.965985,4.061468,-22.402876,69.328415,58.61001,104.651764,-123.946014,73.30676,58.578598,108.47744,-121.69664,-2.955843,1.3524554,4.845359,-7.6044207,0.043740958,0.40180784,1.9580733,-1.5853633,-0.38597926,0.2036485,-0.048910137,-1.0203986,0.007172133,0.11274866,-28.56730739479169,-31.30997779466791,-100.79703134724966,50000,405000,0,553.9625260923058,54.79936339985579,11.917648649774492,620.6795381419361,15980.556858550292,24
0.009489967,0.94841766,0.15912712,0.015912712,42.239983,11.283196,3.9668903,-27.859695,66.33351,67.243805,108.01111,-124.524666,70.03472,66.928925,110.627655,-118.22539,-3.1934235,1.4681753,4.843243,-6.9202247,0.03582001,0.38208517,1.6036452,-2.1217368,-0.36721936,0.20498593,-0.041566275,-1.1779171,0.014261164,0.1357474,-33.207147617881894,-32.34427901914289,-93.08821709829691,52000,420000,0,559.8701655478217,68.51994566805661,12.043781877029687,640.433893092908,16622.09412136441,25
0.016810533,0.9772568,0.037487507,0.0037487508,39.444427,11.865677,3.9048429,-32.038185,71.50008,66.10976,110.550316,-144.07695,74.73343,66.191124,114.29332,-138.13625,-2.9738846,1.3279285,1.8680698,-6.3905735,0.014406397,0.37995598,1.73695,-1.6315252,-0.37384352,0.20508598,-0.02402953,-1.4065682,0.0046520475,0.13453639,-34.24620952998311,-35.0620347795021,-101.48146066064677,54000,435000,0,552.6447332659736,69.62358878273517,14.22870485810563,636.4970269068144,17249.91644570278,26
0.00562761,0.9666605,0.03975561,0.003975561,42.965057,10.553647,3.5295045,-33.51098,75.66667,65.35189,113.636116,-125.15725,78.91139,65.28655,117.087616,-122.8413,-3.2178345,1.2831918,1.2179329,-8.045839,0.0095100375,0.37563986,2.1262429,-1.8190349,-0.35952723,0.2003909,-0.041735128,-1.1376717,0.0063540908,0.13465518,-26.12119167324249,-28.368379373295646,-114.3190167780195,56000,450000,0,572.5203618202358,60.94927321607247,14.170718836598098,647.6403538729064,17891.445666458458,27
0.008013358,0.95833,0.06261273,0.006261273,40.097893,9.140051,3.950827,-37.001118,80.11883,59.966557,114.07794,-139.45595,85.287025,59.124718,118.11271,-131.5801,-3.0770612,1.2324728,1.1302071,-6.0799184,0.009402752,0.37028092,1.6307533,-1.3692963,-0.37140003,0.21499291,-0.05773537,-1.218064,0.0128611205,0.13212092,-28.219579039689684,-27.798667942291033,-117.30567551431635,58000,465000,0,569.2172719119117,54.838573622051626,11.888937959913164,635.9447834938765,18539.857841128483,28
0.01604918,0.98000586,0.06422738,0.006422738,38.056515,9.8941965,4.7807746,-44.238262,82.73121,58.950474,117.4921,-129.49165,87.54151,57.566345,119.772446,-125.59559,-3.1067767,1.1170679,1.2777145,-6.167115,0.0049536456,0.3773835,1.6547116,-1.8825688,-0.37806877,0.2127026,-0.0526416,-1.1216103,0.0039308267,0.13328908,-29.932624217999834,-28.977961346182337,-128.0323294963094,60000,480000,0,562.1778057496995,67.30628752103075,11.967985484283417,641.4520787550136,19183.684446891304,29
0.0044861073,0.98120326,0.033247154,0.0033247154,41.095264,8.703226,3.475254,-46.751232,88.51521,56.206646,121.13223,-129.77428,91.84762,55.164066,122.83638,-123.515236,-3.1358922,1.4615071,6.4303303,-10.010233,0.009734363,0.3829471,1.8769443,-2.0995715,-0.37172398,0.2055676,-0.083659284,-1.1285298,0.0059286305,0.13820906,-29.778976848049197,-29.91018276094386,-122.79577770717296,62000,495000,0,562.4143091272563,69.68117172364146,14.216967210173607,646.3124480610713,19828.60097780777,30
0.0068466933,0.9789394,0.026311077,0.0026311078,43.70897,7.8683405,3.3856573,-52.11332,87.07776,61.600227,119.2108,-143.19102,90.38353,61.711903,122.38068,-144.63089,-2.9887807,1.2747171,2.9652271,-7.099351,0.031211726,0.38890585,1.819277,-1.4723613,-0.37607503,0.21153021,-0.005764261,-1.1769192,0.014302027,0.13898614,-29.00948824668607,-28.596916908160964,-137.98553170093086,64000,510000,0,568.8658398231491,68.28559179324657,14.169035244267434,651.3204668606631,20468.165018964093,31
0.016638702,0.9643486,0.046374418,0.004637442,49.922253,8.529629,3.521731,-52.15077,89.047935,63.38331,123.799385,-140.80092,91.76594,62.92302,126.154655,-135.43207,-3.1307151,1.257184,2.2094204,-7.870041,0.0020851286,0.36208135,1.769879,-1.6445752,-0.37518963,0.21439478,0.0051962733,-1.3717772,0.0057062595,0.14330988,-27.75580247708854,-27.807813432901398,-120.99196676097463,66000,525000,0,582.4994362927973,56.52956612221897,14.179128912743181,653.2081313277595,21121.024132065475,32
0.0064398376,0.988917,0.012685693,0.0012685693,48.34522,8.240912,2.9916456,-55.85314,85.89053,67.141975,122.044495,-133.35295,90.27689,65.8016,126.357216,-125.0777,-3.0448709,1.3966967,5.0351014,-8.979102,0.024331601,0.38965738,1.6844555,-1.6110677,-0.38138518,0.2065726,-0.08491811,-1.1198251,0.005602077,0.1404602,-29.41101056814667,-28.91840874349372,-149.28473994745096,68000,540000,0,567.1492724972777,56.18093477003276,11.966882687993348,635.2970899553038,21764.694680313114,33
0.0071632587,1.0077684,0.009486979,0.0009486979,51.410004,8.276421,3.0994093,-59.32387,90.59737,66.41761,125.04469,-137.91672,93.94177,65.742195,127.22876,-133.08263,-3.1587563,1.1834549,3.0503495,-6.82197,0.018779712,0.3518219,1.5432272,-1.4523313,-0.3680142,0.20496304,-0.033057816,-1.3048408,0.0063514756,0.1399242,-27.684497363033188,-28.10145780642362,-155.6985496974222,70000,555000,0,565.8262187959626,64.55469661485404,12.035641099791974,642.4165565106086,22412.147319917567,34
0.0071432902,0.97687465,0.026185174,0.0026185175,51.687275,7.3817844,2.8409142,-62.894623,93.730255,62.648254,125.447815,-138.48373,97.09262,62.45512,127.1253,-139.01788,-3.1495006,1.3058715,1.5243521,-7.330603,0.0351176,0.35657805,1.4639945,-1.4802594,-0.37310615,0.21340041,-0.028881118,-1.2575079,0.008592781,0.13984485,-27.059466499457578,-26.563616110896078,-142.8957695459965,72000,570000,0,525.3104795543477,69.591179872863,14.22032085666433,609.121980283875,23010.225182809867,35
0.009600823,0.97472656,0.02910299,0.002910299,46.95816,8.005287,3.5490582,-64.121414,97.72483,56.786682,126.565346,-130.21854,101.15755,55.970474,129.24089,-124.50371,-3.1775956,1.2890488,2.1735816,-8.103601,0.027770055,0.38727897,1.7208418,-1.5918245,-0.37681404,0.20655301,-0.03683392,-1.0987191,0.011675896,0.14087264,-26.63276875845266,-25.23564631336345,-149.44321343299035,74000,585000,0,568.6412172382697,58.547452189959586,14.177693916484714,641.366363344714,23651.58989533363,36
0.01319547,0.97829044,0.02672126,0.002672126,52.375515,7.7678394,3.1730554,-68.67857,98.35186,57.878353,126.35445,-130.97398,101.703545,58.09254,129.58746,-132.90019,-3.0530243,1.2555861,1.771586,-5.8813,-0.015504137,0.3961682,1.7020384,-1.7684007,-0.37052694,0.20840627,-0.059654593,-1.223632,0.0029781945,0.14426495,-24.8085656258364,-24.5255099285935,-130.84311800458354,76000,600000,0,564.1178159979172,58.54619465209544,12.025091020390391,634.689101670403,24297.247425146867,37
0.0033066855,0.9726652,0.012761405,0.0012761405,48.764606,7.7114067,3.6702893,-67.731766,93.181885,71.75959,127.72023,-134.37325,95.942795,72.24163,130.31012,-134.29306,-3.1862564,1.3281975,2.5922258,-7.3567944,0.004078413,0.3733111,1.7331905,-1.4316143,-0.36523214,0.20377716,-0.045743793,-1.1655786,0.004750197,0.14206095,-23.49898222819119,-22.46827537710926,-154.60828557744728,78000,615000,0,532.2600329788402,69.51503302296624,13.857264436781406,615.6323304385878,24910.28727689432,38
0.005845815,0.9824793,0.020471154,0.0020471155,47.795227,6.007405,3.5430956,-71.987076,106.35466,48.947723,128.7508,-134.5956,110.564316,48.648907,132.2649,-130.41042,-3.1669505,1.1841377,1.4271669,-7.180185,0.018012365,0.363337,1.6910094,-1.5080987,-0.3740298,0.21505001,-0.05689761,-1.124488,0.010513065,0.14332551,-24.913316952502,-25.484439725546654,-160.59021517015782,80000,630000,0,565.0136818378232,66.92294894019142,14.181204970460385,646.117835748475,25549.65911846701,39
0.011613707,0.9697358,0.030513678,0.0030513678,55.017433,7.7524796,3.248341,-74.30169,101.887024,58.911297,128.67395,-139.88405,106.109505,57.90423,132.18408,-131.5163,-3.110097,1.1949347,3.2215376,-6.9365206,0.018258221,0.36675155,1.7073712,-1.763672,-0.37344614,0.21595791,-0.022180796,-1.0797583,0.004581022,0.1484197,-26.823624224635047,-27.373583038142023,-136.35195076031263,82000,645000,0,556.2093626619317,60.17738658096641,14.144858276005834,630.5316075189039,26180.324283358175,40
0.005166278,0.99870694,0.0047944435,0.00047944437,49.042603,6.834506,2.8684492,-75.55711,101.98528,61.211037,130.3871,-142.69965,105.53024,60.576363,132.69612,-137.63986,-3.1247637,1.2705992,1.3530829,-7.721231,-0.011751189,0.35882977,1.8089939,-1.777249,-0.3702073,0.20720096,-0.009109646,-1.1923652,0.008472903,0.1460071,-27.297225340648758,-27.8972917608113,-154.31212894456277,84000,660000,0,572.4340652427636,60.31136342417449,11.964902231935412,644.7103308988735,26834.988990896847,41
0.00961324,1.0009091,0.017045042,0.0017045041,49.99002,6.2925887,2.7969582,-77.80331,103.84119,57.75121,131.47086,-141.657,107.308685,56.95659,133.5227,-137.05725,-3.173993,1.2951065,3.9269528,-8.945895,0.008615572,0.3833824,2.1508996,-1.5437077,-0.3716655,0.20688754,-0.012170434,-1.1267452,0.012197265,0.14581771,-24.06690515196914,-23.000600920451802,-133.2373423817138,86000,675000,0,547.9714537020773,70.26616464881226,12.656504707410932,630.8941230583005,27465.1513633118,42
0.013815278,0.98590076,0.024199218,0.0024199218,51.059727,6.431603,2.688333,-78.736885,100.14208,69.74002,131.34503,-142.44383,104.45587,69.387215,134.65556,-132.23746,-3.1986656,1.1807545,3.453174,-6.68875,0.009096769,0.35752106,1.6983263,-1.3538966,-0.36701956,0.21033911,-0.01197584,-1.1871065,0.01288293,0.14595823,-27.623984244036635,-27.79802536555455,-161.9954849364409,88000,690000,0,557.171216274146,69.53487268090248,14.14693011995405,640.8530190750025,28090.731557130348,43
0.0144777205,0.97502995,0.031186374,0.0031186375,49.098373,6.5100408,3.1578317,-82.05536,104.1411,64.78557,131.57396,-139.62555,107.03606,64.53607,133.89024,-140.46858,-3.1975317,1.108623,2.4392557,-6.635353,0.019498352,0.338903,1.7050292,-1.2689948,-0.36617324,0.211596,-0.059193283,-1.0684695,0.007967697,0.14427306,-29.91360747190084,-29.34274835014717,-147.75668533162874,90000,705000,0,569.7009781328961,54.262441280297935,14.083876586519182,638.0472959997132,28731.775798259303,44
0.009091153,0.9577282,0.055757135,0.0055757137,50.90296,6.0505505,2.7116754,-84.09816,110.986946,54.69848,133.10555,-147.09007,113.438965,54.497963,134.78287,-140.87634,-3.1828275,1.2128726,2.1477556,-6.2925997,0.020159652,0.36012608,2.0002952,-1.3434795,-0.36472264,0.21329355,-0.041466914,-1.3055592,0.005444991,0.15058385,-27.338011697802877,-27.287118239261705,-163.35523427066266,92000,720000,0,564.9383767447434,57.25979691604152,11.979070669040084,634.177244329825,29378.517396895215,45
0.005890104,1.0123197,0.009422982,0.0009422982,50.5757,5.895989,3.000165,-83.34284,109.02377,55.78112,132.46432,-142.63632,112.244644,55.29945,135.2362,-140.2195,-3.1131425,1.3705373,2.8564067,-8.101939,0.015826471,0.3654955,2.1891484,-1.4867758,-0.3694514,0.21078886,-0.015823334,-1.0664504,0.008347977,0.15007882,-26.001896125983436,-26.93071391530757,-128.3783560540815,94000,735000,0,550.7055008891039,69.82462600292638,12.073372531682253,632.6034994237125,30010.743041431997,46
0.009223399,0.9854252,0.015884172,0.0015884172,48.77838,5.9625816,2.9724035,-85.77902,106.4352,62.942898,133.65948,-143.32014,109.55377,62.423695,137.1214,-139.09274,-3.0154305,1.4619774,6.4124627,-7.620931,0.010931806,0.37683418,1.6368277,-1.9963555,-0.37577295,0.20949844,-0.0833988,-1.131412,0.00556679,0.15275525,-24.833268690364683,-24.548697228207025,-161.25174739383826,96000,750000,0,559.8773041251116,69.4471966442652,14.200388744473457,643.5248895138502,30653.671536607202,47
0.0061413217,0.9982424,0.005989527,0.0005989527,50.96663,5.509637,2.5493948,-88.45962,108.15325,61.715237,133.96947,-139.5836,111.37279,61.874325,136.59862,-135.32681,-3.2442179,1.0537122,1.9192092,-6.934101,0.007416511,0.3459651,1.6951368,-2.2122068,-0.36113825,0.20571974,-0.08472708,-1.1120012,0.01094493,0.14717996,-25.00803918986917,-24.966832451837124,-154.2792967654793,98000,765000,0,561.8495028810576,68.85124873789027,14.801794236060232,645.5025458550081,31291.62503480492,48
0.012262453,0.9788912,0.026909549,0.0026909548,52.72825,5.750507,2.937752,-89.37172,114.145355,49.92619,134.8947,-136.75989,116.97186,49.61509,137.66379,-132.5227,-3.199543,1.2657176,2.0227833,-7.091606,0.01287889,0.34576756,1.5463127,-1.4670223,-0.36709762,0.2083594,-0.0401894,-1.269964,0.007922165,0.15068147,-21.969956334985376,-22.36368426571521,-166.96260973009086,100000,780000,0,539.9753925460391,61.30264735920355,14.092334482818842,615.3703743880615,31908.299810828175,49
0.008396918,0.97900164,0.019803058,0.0019803059,54.888744,5.8712654,3.1499276,-90.73028,110.04894,60.56852,134.29285,-155.51822,114.25426,59.260105,137.37108,-138.03397,-3.0206084,1.398918,5.2388573,-7.4361234,0.027240643,0.38552338,1.7490901,-1.6699415,-0.37199035,0.21884783,-0.01556021,-1.207517,0.0049464246,0.15324624,-24.331387354469378,-24.875202862561732,-143.87526109103314,102000,795000,0,561.3328320188448,62.60747449705377,12.004459431860596,635.9447659477592,32553.65704238275,50
0.00554865,1.0019023,0.0049168654,0.0004916866,55.899536,5.9059763,2.4721477,-91.086586,108.31797,65.36506,135.8181,-142.00061,111.71609,64.94569,137.89043,-137.85796,-3.1931763,1.3237797,3.0101347,-6.6440043,0.038119595,0.36570522,1.963554,-1.5223725,-0.37483874,0.21829885,-0.06255023,-1.3766565,0.006945574,0.1519765,-23.646572815248764,-23.330894702865788,-152.8774252446868,104000,810000,0,558.7463729060255,72.02038836991414,14.892313227523118,645.6590745034628,33197.63205186324,51
