Z mean train,Z variance train,KL Divergence,KL Loss,adapter Loss,QF Loss,VF Loss,Policy Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,AverageTrainReturn_all_train_tasks,AverageReturn_all_train_tasks,AverageReturn_all_test_tasks,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
1.5074632,0.019082014,58.340256,5.834026,0.17897001,553.6978,304.03265,-3269.968,3163.9136,596.2286,4094.698,85.73974,3153.6235,586.5021,4051.738,94.29916,4.707328,3.5855732,13.985617,-4.605944,-0.067371346,1.3824526,2.8260303,-2.7444568,-0.7751176,0.27025083,-0.19747919,-2.4449682,1.1687281,0.00848127,1796.3219766635298,1741.1493272899702,1756.8763956895018,58000,120000,0,164.7113390499726,19.54269347107038,3.411354651208967,187.66538717225194,5175.33914914215,28
1.7066152,0.021665504,56.957634,5.6957636,0.07765776,534.3572,146.97745,-3282.1462,3448.213,582.15204,4331.53,194.48584,3442.246,566.6249,4316.2856,182.77045,5.105207,3.8710418,27.249264,-5.8681126,-0.04256335,1.4366415,3.7410047,-3.7408035,-0.75942594,0.2655801,0.0018717647,-2.250358,1.1508315,0.007766521,1784.836261446536,1735.534565177966,1716.4378681765754,60000,124000,0,163.61117086512968,19.638636616058648,3.580067552626133,186.82987503381446,5361.401542396285,29
1.2052352,0.020153303,63.731926,6.373193,0.13559604,508.73907,187.38121,-3434.1172,3281.062,739.89197,4212.953,309.99487,3287.0908,733.2924,4196.966,322.18802,4.6054983,3.9655347,15.103077,-5.2099524,-0.052646592,1.3678933,2.9103484,-3.3081188,-0.7972217,0.41233554,0.019191742,-3.0265214,1.259669,0.008603678,1801.5728308409434,1757.4451618391759,1759.8712560961728,62000,128000,0,160.3545117941685,18.87159936921671,3.4132546889595687,182.63936585234478,5544.787653626408,30
1.0746305,0.017084053,57.08539,5.708539,0.16451764,520.99,183.87585,-3200.2861,3154.9478,667.8185,4076.5652,305.00992,3157.5674,655.32983,4056.465,329.89783,5.29435,3.9672427,18.41125,-4.9687576,-0.03091115,1.4072719,3.6132512,-3.4590068,-0.8022229,0.37571558,0.16677642,-3.0678759,1.2052604,0.00854363,1791.6430618450436,1762.1903595042088,1780.7349143669699,64000,132000,0,165.89776223804802,19.618761841207743,3.560064062476158,189.07658814173192,5732.881429397501,31
1.1194394,0.018591711,66.34227,6.6342273,0.05641129,490.79535,240.27388,-3474.1885,3210.5488,841.3185,4171.4756,158.7518,3208.6216,833.98474,4165.7886,162.90575,4.7891264,4.0686707,14.737546,-5.8487473,0.024571337,1.3901612,3.4802032,-3.1422544,-0.8086138,0.42323878,-0.0047001243,-3.1886148,1.067786,0.0071802353,1811.3172447541292,1794.8872371642424,1751.3755143670764,66000,136000,0,153.81048000929877,18.63636632170528,3.405317676253617,175.85216400725767,5908.730091317091,32
2.0067594,0.023079997,63.018867,6.301887,0.11024721,488.50323,225.68544,-3422.5483,3585.8464,477.7398,4562.159,263.2149,3591.861,472.12427,4548.5103,267.623,5.6278563,3.5974615,14.84437,-2.9683805,-0.01834403,1.4705696,3.8332005,-2.8113086,-0.7366428,0.2673875,-0.2568462,-2.1359754,1.3436124,0.009024813,1784.0643886717519,1749.6003069334758,1786.536282630428,68000,140000,0,162.5406151697971,18.633203368633986,3.428881644271314,184.6027001827024,6093.729636931792,33
1.8251779,0.02106218,59.82092,5.982092,0.09621981,623.74854,428.63287,-3342.3848,3519.1406,689.8755,4462.578,122.65237,3539.5784,688.8994,4466.436,121.81869,5.0954723,3.519016,14.658451,-5.6262255,-0.07784603,1.421891,2.784367,-2.8555222,-0.73853236,0.2664613,0.10729581,-2.3935738,1.4278152,0.009581133,1812.668045019857,1811.7970474883266,1750.6537366453672,70000,144000,0,159.41154427686706,19.03044484788552,3.4242305574007332,181.86621968215331,6276.144426975399,34
1.9053456,0.02100992,64.938126,6.4938126,0.078244604,519.83795,185.71652,-3493.4226,3630.649,618.70447,4505.744,146.26346,3636.5205,613.475,4517.016,137.71985,5.5856066,3.89786,16.750349,-5.8026457,0.029343227,1.4918797,3.8198316,-2.9243135,-0.7325434,0.2712115,0.07127184,-2.4732027,1.0881907,0.007454829,1803.8229600313102,1767.0619723110601,1782.2789548005621,72000,148000,0,165.36999849695712,19.57939570210874,3.395459404680878,188.34485360374674,6463.55511088809,35
1.9117492,0.020941561,61.701797,6.17018,0.3535202,518.8354,169.956,-3404.5933,3535.6013,686.43353,4424.8286,127.02349,3538.5425,678.42163,4408.605,130.2062,5.2361574,3.8966274,24.680958,-5.049324,0.020786203,1.4492611,5.3084903,-4.79701,-0.7391062,0.28439578,-0.08079076,-2.251336,1.4009522,0.0092850495,1791.376071142868,1759.3291852114987,1781.6034013783253,74000,152000,0,159.4800926768221,18.645600602962077,3.575181236024946,181.70087451580912,6645.227945324499,36
1.0992194,0.017238831,59.80915,5.980915,0.11056106,656.28186,871.55994,-3336.8633,3306.379,636.4801,4151.473,164.52888,3284.7275,619.90564,4105.3306,163.53218,4.395362,4.1805077,14.505633,-6.934559,-0.027872667,1.3583504,3.9983027,-3.164348,-0.7756583,0.40325785,0.010154307,-3.0028512,1.1304878,0.007347706,1765.1702630952038,1744.890500799028,1752.8425923625255,76000,156000,0,162.7510035089217,18.619924864266068,3.415602991823107,184.7865313650109,6830.01156729646,37
