Z mean train,Z variance train,KL Divergence,KL Loss,adapter Loss,QF Loss,VF Loss,Policy Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,AverageTrainReturn_all_train_tasks,AverageReturn_all_train_tasks,AverageReturn_all_test_tasks,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.28389925,0.010784743,19.239426,1.9239426,41.87807,155.88004,72.789055,-229.58168,230.89484,33.287132,290.39142,4.9304,232.30356,25.793432,288.62247,101.28626,-1.5486345,2.0307703,4.298311,-8.347903,-0.012081762,0.49467868,1.8581918,-1.9185514,-0.85330236,0.16625315,-0.39095038,-1.6966553,0.1303554,0.003207278,134.9877389780358,160.57300107470928,145.26120771465065,44000,28770,0,210.6840760796331,22.40571517404169,3.2522135353647172,236.3420047890395,2591.030040284153,10
0.1490601,0.008876279,18.686434,1.8686434,25.134974,188.59088,84.44808,-219.96022,228.47058,28.636993,295.71268,84.23006,231.04652,26.869495,290.14667,144.05374,-1.9036893,1.9464103,5.330598,-8.003047,-0.01667666,0.48348647,1.8391223,-1.9875091,-0.8287835,0.16234939,-0.31999746,-1.7056051,0.6142608,0.008848773,129.90602205613897,144.73154589297906,130.6290528104121,48000,31009,0,209.67869883496314,22.660507722292095,3.0841188081540167,235.42332536540926,2826.3149342844263,11
0.4055112,0.014912918,18.116642,1.8116642,19.625734,142.41818,61.69124,-227.27225,231.48361,39.415874,325.06332,-26.667023,238.46664,32.86395,319.88327,17.981298,-1.5884762,2.1228404,9.798153,-9.277845,0.002236694,0.4833537,2.0664082,-1.7148893,-0.83891463,0.184007,-0.35094893,-2.070271,0.31609982,0.004912157,150.01127874981108,138.5234581907965,139.1361716270281,52000,33206,0,211.99907837202772,22.522309652063996,2.871348803397268,237.392736827489,3063.3407698292285,12
0.29432252,0.014138144,18.492805,1.8492806,6.943694,133.78241,56.40635,-227.5975,230.60774,33.911377,302.48343,8.092317,235.61987,28.524641,303.75198,134.06242,-1.7596316,1.9736984,3.9315343,-6.935528,-0.044764124,0.48553386,1.9656627,-2.36899,-0.8258734,0.15932764,-0.25251484,-1.6518123,0.11338987,0.0021257312,155.93709356781557,142.2346015998817,149.6549200280919,56000,35447,0,212.07462393911555,22.15571165177971,2.88444848312065,237.11478407401592,3298.6733488105237,13
0.27886578,0.014631197,19.975853,1.9975853,7.412909,148.59674,62.69274,-234.97083,229.8634,40.299473,319.06372,-27.798199,236.46487,36.532494,315.03033,44.651474,-1.8071302,2.1218207,7.3483987,-7.322822,0.032442942,0.44695926,1.5547221,-1.7246459,-0.8555654,0.1749176,-0.33934358,-1.8588735,0.141014,0.0023079661,139.83019410991676,156.47820740081806,156.1186093149364,60000,37690,0,210.16160504473373,20.373811980243772,3.0485854418948293,233.58400246687233,3534.0631207944825,14
0.26266056,0.011177758,19.08482,1.908482,29.252945,151.69965,60.549416,-234.14157,231.63437,35.731316,312.84122,111.15376,233.22647,34.93749,317.72107,119.23877,-2.0929866,2.1418715,5.8528953,-9.13027,0.03854134,0.4532179,1.4125391,-1.7116325,-0.8250868,0.16257825,-0.3501016,-1.684446,0.13519995,0.0022377283,168.59117013413703,173.9139479879753,179.63342903141736,64000,39803,0,214.1586046339944,22.17988244118169,2.8920967639423907,239.23058383911848,3769.6871307715774,15
0.38366178,0.01458122,18.702738,1.8702738,6.808839,122.30673,47.577255,-241.7914,235.83897,37.26784,316.18948,94.25598,238.65964,35.4863,314.7336,110.559166,-1.9106096,1.9949421,4.602952,-10.071442,-0.015098503,0.45404166,1.636403,-1.6954902,-0.83961916,0.15476774,-0.27717692,-1.5544448,0.1952767,0.0041368674,194.19456144500936,167.97888911394557,154.82939450588813,68000,42040,0,208.8835962698795,18.573617959860712,2.646796502638608,230.1040107323788,4003.222590337973,16
0.260266,0.013087246,19.271307,1.9271307,6.608181,141.83617,48.912014,-241.81256,237.46857,42.083645,328.84827,83.70658,238.35115,40.202446,328.17963,84.79769,-1.9266148,1.8328811,3.7348557,-8.262234,0.014396998,0.4155953,1.3822539,-1.7376237,-0.83371764,0.14364423,-0.42532748,-1.382788,0.28975114,0.004056118,157.45015647885455,162.79283332929464,185.49746524458325,72000,44263,0,216.22106104390696,22.00537607539445,2.989845340140164,241.21628245944157,4244.757753225043,17
0.14176519,0.008503424,19.59733,1.959733,17.307873,124.239105,52.50396,-239.55734,237.72107,39.636147,326.604,27.534351,240.3178,36.757706,316.06055,118.53191,-2.151391,1.9419259,2.4053016,-11.5343275,-0.009781182,0.41562325,1.4450637,-1.5719246,-0.82553625,0.14905031,-0.3306901,-1.4098096,0.22110939,0.0025403337,179.7458034786949,187.24704532164287,187.97881701563907,76000,46487,0,211.8040506588295,22.32487869495526,2.9852222418412566,237.11415159562603,4481.96175408829,18
0.45592275,0.014670983,18.31406,1.831406,11.415407,144.604,52.977707,-248.58252,256.04935,43.1276,334.48914,32.483543,259.81372,39.394047,341.161,112.997154,-1.9514923,2.0237958,6.5925584,-8.544095,-0.015968045,0.45207146,1.7494358,-1.7899761,-0.8446828,0.16927995,-0.34700477,-1.6701521,0.07544912,0.0032350086,186.02691879021324,184.32029720064705,188.63182449388705,80000,48561,0,215.4824414611794,22.415924071334302,2.6605493179522455,240.55891485046595,4722.54430519091,19
0.36199734,0.013777375,18.50272,1.850272,12.909189,97.723785,41.023468,-255.34857,258.25098,38.313324,351.6777,123.4879,260.35425,36.625523,355.80862,135.58061,-2.174782,2.0190823,4.0295196,-11.065196,-0.028893886,0.43628758,1.1720592,-2.140907,-0.8108825,0.1509028,-0.38053885,-1.6117641,0.11361561,0.0030365642,152.53794912599153,166.66233185145325,160.43028868233893,84000,51176,0,215.1988026248291,22.43892934313044,3.6919850087724626,241.32971697673202,4962.972747277934,20
0.53625137,0.018781733,19.690403,1.9690403,6.239743,119.968636,53.01759,-267.75952,267.625,41.901756,391.65347,123.221634,265.98694,40.22807,396.32642,127.37859,-2.0068421,1.9147666,3.020273,-8.692688,0.03645306,0.44559434,1.6921452,-1.3486848,-0.8202,0.15444878,-0.31675938,-1.4610322,0.18218547,0.00448804,194.2853931092313,190.26388183611647,188.20426707144594,88000,53411,0,217.26547708315775,21.53787363274023,2.969963402952999,241.77331411885098,5205.913074058015,21
0.43152595,0.017689798,17.700085,1.7700084,11.622586,116.32238,39.321083,-264.7544,273.70306,45.713924,371.35364,2.6347342,279.9517,39.71328,384.41016,141.04396,-1.7838414,2.2244382,11.701038,-9.876406,-0.014174802,0.45245454,1.8737315,-2.518087,-0.8457643,0.17615034,-0.39667705,-2.0572834,0.12802204,0.0047394023,183.0047624093687,167.93276378607257,164.33952938885716,92000,55490,0,218.310828729067,22.705125676933676,2.78733785264194,243.8032922586426,5446.437477211934,22
0.18217921,0.013052547,18.51924,1.851924,8.200909,150.84525,47.517876,-262.13602,250.47539,48.168045,353.8529,41.13378,254.8537,44.750893,360.79236,135.02884,-2.092239,1.8579327,2.4223492,-8.271164,0.015529378,0.43373182,1.699476,-2.0729306,-0.83930135,0.15412252,-0.28983003,-1.79719,0.23581743,0.0042656558,183.7608091058778,205.96851014994886,199.29032397627168,96000,57544,0,216.56608120631427,19.426590122282505,2.842883583623916,238.8355549122207,5688.771525193006,23
0.45258528,0.017920887,17.510258,1.7510258,8.02962,113.33557,38.58348,-275.2242,281.61218,46.581043,365.74338,7.6500726,286.1015,45.12238,373.66696,58.431454,-2.0233748,1.8866482,5.4664154,-8.318932,0.012951033,0.43693736,2.344246,-1.6179303,-0.8303227,0.15294561,-0.39098454,-1.5693768,0.20215149,0.0041892347,224.41766984812057,176.37129136537592,189.47120342189362,100000,59586,0,216.89619730692357,22.92671581171453,2.8586377766914666,242.68155089532956,5931.647203724366,24
0.30346206,0.0144976275,18.08533,1.808533,13.689716,150.21149,45.7471,-276.75787,279.84027,47.580006,382.49448,137.84567,283.8212,45.79634,384.80557,135.0729,-1.4441689,2.0307474,7.0180893,-7.7317142,0.046402823,0.44900343,2.0071845,-1.6691496,-0.8619189,0.16416043,-0.41018677,-1.7552831,0.14376077,0.0053090467,240.54452917388807,218.5963970994348,190.07025152942236,104000,61823,0,216.61927586514503,23.120219360105693,2.789665670134127,242.52916089538485,6174.06695715012,25
0.41231593,0.017713798,17.906473,1.7906474,0.48237643,174.03467,57.51824,-286.07117,289.91235,57.668995,402.21994,9.111604,290.789,51.69296,383.8256,135.71945,-1.9942642,2.0760643,4.5929823,-7.8097296,-0.026620688,0.4458398,1.5405195,-1.8947358,-0.851369,0.15857455,-0.4015531,-1.7238653,0.21890306,0.003897629,176.84499141474015,165.8607516788603,156.7996650434464,108000,64202,0,217.39832607284188,23.011742796283215,3.4325218345038593,243.84259070362896,6418.130151048768,26
0.2537387,0.012900529,18.293005,1.8293005,23.27528,119.69574,42.290623,-283.71854,289.24017,55.814404,414.23782,68.52946,288.28156,54.81345,389.73605,69.2115,-1.8957467,1.985462,8.487244,-8.767038,-0.010110261,0.4442301,2.2657025,-2.2260778,-0.8638978,0.15866931,-0.39282617,-1.8060398,0.31832543,0.006366355,165.0795091060716,196.7425261874351,221.47653477413462,112000,66202,0,210.78332073288038,23.233105957042426,2.6443265983834863,236.6607532883063,6653.095657471567,27
0.44471422,0.019117897,18.345005,1.8345006,3.8297713,111.6357,42.425934,-297.29156,304.86963,58.26849,415.45602,-21.97276,311.0744,51.312447,409.0047,143.22601,-1.786081,2.0784492,7.718674,-9.066765,-0.011197379,0.4362477,1.6000506,-1.8735371,-0.8666605,0.16490535,-0.3749436,-1.6627321,0.16904728,0.005030331,142.59560179831885,238.88156705953972,195.33771690486896,116000,68309,0,211.95541137317196,21.53735284600407,2.8113859817385674,236.3041502009146,6890.497351438273,28
0.24092111,0.015666949,19.258434,1.9258435,3.489862,142.81525,61.66161,-302.0849,291.73462,54.62177,402.33722,55.828327,294.12613,52.05823,402.2299,106.92753,-1.6154475,2.0386178,7.8555326,-8.718485,-0.0042591067,0.45330566,2.5622296,-2.428084,-0.8689257,0.16353643,-0.2774747,-1.5086719,0.18475974,0.0050266148,214.4444611938971,224.75709219402643,200.45018656963316,120000,70604,0,211.6124774189666,22.635276223998517,3.1311410181224346,237.37889466108754,7125.593380854465,29
0.41500887,0.019111812,18.408209,1.8408209,3.859762,120.96088,41.965508,-301.3036,300.3153,62.85837,423.2015,87.52156,303.34473,62.026474,408.83514,107.812416,-1.8167073,2.1410635,10.136584,-9.224673,-0.0046567125,0.46619686,2.0112848,-2.280046,-0.84432924,0.15551779,-0.31436896,-1.675114,0.2656682,0.006057322,189.90337334485477,229.91643715366692,210.46181715817892,124000,72673,0,212.433009554632,20.352784785907716,2.7631423184648156,235.54893665900454,7363.740322415717,30
0.31319344,0.018245708,17.648487,1.7648487,12.822236,177.91183,48.94748,-297.19254,302.1953,61.91848,413.43387,3.810647,305.70233,56.89763,414.40335,130.17247,-1.8440799,2.0338495,4.7281513,-9.255953,-0.0055916277,0.43777072,1.9643737,-2.0275204,-0.8642797,0.16810788,-0.36359096,-2.0698645,0.29886445,0.0074373772,141.12250472255698,193.20980728062503,207.65253246277058,128000,75015,0,212.1298845601268,22.951199205126613,3.000674051232636,238.08175781648606,7598.219766748138,31
0.42555943,0.021305667,17.202658,1.7202657,0.26800293,142.76915,40.14254,-308.59222,312.74902,67.6106,431.5883,-41.805702,318.35907,63.357918,432.05884,63.14776,-1.3413931,2.3910587,10.942568,-7.315311,0.012023164,0.47083342,2.1635244,-1.8679016,-0.88116884,0.18699954,-0.3880725,-1.9585607,0.12848046,0.0065469965,171.48395315580103,237.58651535527912,194.68030105149523,132000,77306,0,215.01582057401538,19.34922111593187,2.828346203546971,237.19338789349422,7837.993479292374,32
0.24592009,0.017033927,17.280128,1.7280129,7.999224,161.55771,54.38212,-306.3368,302.71738,65.05535,414.4371,-36.89239,308.3783,61.174877,417.2967,13.56807,-1.4534649,2.1779904,10.962814,-9.206489,-0.012142246,0.45629093,2.3553648,-2.1293232,-0.8860173,0.1593083,-0.3990538,-1.7355876,0.15156111,0.0057997457,191.48616728113552,254.30560009732704,242.27020105972326,136000,79521,0,210.65450706798583,21.930174884852022,2.879714587703347,235.4643965405412,8074.804814556148,33
0.35891026,0.020656135,17.635094,1.7635094,0.74824864,158.94858,52.386932,-326.41962,334.49194,60.74634,470.05695,130.93938,336.84082,58.770885,462.44534,139.27232,-1.7602966,1.938951,5.0311294,-8.302154,0.0029425418,0.4531577,1.6911803,-1.7583597,-0.8821532,0.1575756,-0.32981938,-1.6366577,0.46809703,0.009449907,198.5210597530144,213.8743857453557,241.42129204848237,140000,81828,0,210.0886653829366,23.27749027404934,2.85654219891876,236.2226978559047,8310.136005389038,34
0.38576934,0.019160174,17.609013,1.7609013,8.772968,145.70062,52.647934,-328.90747,330.0178,63.021828,428.8272,29.195501,330.91696,58.41424,419.58853,131.68254,-1.8116426,2.065623,6.452788,-9.120287,0.022144213,0.44014278,1.3724031,-1.6699133,-0.8852164,0.16833067,-0.28283522,-1.7812964,0.08809125,0.0062798625,154.73504097988044,247.73357674667298,214.43533340754374,144000,84058,0,209.2740029147826,22.386368546634912,3.0161489960737526,234.67652045749128,8545.019442893565,35
0.3713017,0.018312553,18.893406,1.8893406,3.1523385,146.20174,52.421406,-332.8098,319.5988,72.33422,436.25366,109.73391,323.41452,72.25439,444.02914,56.57643,-1.6975181,2.1387162,5.788514,-8.580395,-0.013407786,0.44475362,1.4204582,-2.0484958,-0.88037443,0.16698106,-0.340625,-1.665602,0.13147005,0.0057854555,161.35767767209506,215.55004627145564,240.17612030302632,148000,86287,0,211.9421720970422,22.594043891876936,2.946455548517406,237.48267153743654,8782.434413779061,36
0.29973143,0.017243713,16.86694,1.686694,32.08233,134.8171,64.21123,-318.77386,324.76343,76.75102,457.72873,110.070854,323.35828,74.32046,445.5484,116.92167,-1.8833911,1.9486072,4.2191334,-11.761384,-0.012613686,0.43277553,1.5402973,-1.6495799,-0.8777567,0.15946954,-0.3792016,-1.6299654,0.4122909,0.0068653272,225.96060210000547,220.25481041814504,225.66909592169407,152000,88458,0,210.16407635994256,22.52646537311375,2.823321223258972,235.51386295631528,9017.601021561306,37
0.27345902,0.018505529,18.294636,1.8294636,10.643476,146.1048,60.723267,-337.13715,327.7226,65.3875,422.9815,110.279366,332.177,64.51397,424.85162,122.51311,-1.8155475,1.9572765,6.3204885,-8.765268,0.022043776,0.4288402,1.7929533,-1.8109869,-0.8730316,0.14864004,-0.27503902,-2.101488,0.5161568,0.0076112663,251.13516876013796,200.53709985245473,243.10942458537843,156000,90537,0,210.77803315687925,22.179617354180664,2.7766375578939915,235.7342880689539,9251.437000552658,38
0.45037287,0.020987844,17.724115,1.7724116,15.471876,175.30121,68.70281,-330.35257,331.69022,80.99079,462.51187,24.333689,338.20715,78.73097,459.9268,108.9135,-1.4721289,2.1187553,6.580505,-8.672859,0.008345133,0.46620664,1.6507794,-1.7788707,-0.8923171,0.17558967,-0.326126,-1.8144543,0.3361663,0.008132602,220.26540692910618,270.70870262011806,285.9639073168229,160000,92925,0,212.2574782827869,20.28206210816279,3.237917820457369,235.77745821140707,9488.949488194194,39
0.28808373,0.01992863,16.95348,1.695348,1.6470644,137.4426,57.01597,-332.97293,329.067,80.80936,446.51166,102.5789,335.31644,79.45244,456.02283,114.39261,-1.8371278,1.9932262,5.0464416,-10.300074,-0.008775534,0.42223752,1.7205362,-1.995559,-0.8920051,0.16674495,-0.41481364,-1.7255826,0.20906095,0.008103697,173.32593121053662,226.0716284113807,221.25007373911376,164000,95123,0,210.41626111185178,22.017281778156757,2.8566791308112442,235.29022202081978,9721.647137772292,40
0.2846719,0.021833142,17.161707,1.7161707,1.7081326,177.02904,58.120197,-342.66992,331.08893,77.19928,437.53574,1.9911323,333.675,73.45797,451.36108,112.139496,-1.5539187,1.9416614,3.765074,-8.043718,-0.01679052,0.424807,1.7436612,-1.6270635,-0.90396297,0.15746795,-0.35298857,-1.5598626,0.47573876,0.0073864916,221.15050686711663,240.28164429077898,232.4776898455612,168000,97232,0,210.58689637016505,19.425134930294007,2.532855363562703,232.54488666402176,9956.982285301201,41
0.37603942,0.019663554,18.761572,1.8761572,13.963983,182.2262,64.21138,-358.242,343.27017,84.895996,470.9856,-24.402697,346.1772,82.10311,463.3679,15.220071,-1.3207763,2.431568,11.83463,-10.725407,0.015214026,0.47478876,2.1506002,-1.7606645,-0.8844746,0.19104625,-0.39072978,-2.0968356,0.12008309,0.006841419,270.3432705545227,270.43849684274204,232.6604824618792,172000,99406,0,210.46777597814798,22.215807921718806,2.812367281410843,235.49595118127763,10192.841245057993,42
0.32084042,0.018322434,16.99466,1.699466,0.9692255,188.26517,46.57476,-342.25266,344.1587,82.01622,471.4085,64.89414,349.10162,79.155136,472.418,123.59047,-1.7358792,2.2294152,11.244413,-7.0781026,0.038122088,0.45743468,2.168786,-1.6983733,-0.8926407,0.17168,-0.3847357,-1.700143,0.3172141,0.010154622,206.2191539302426,190.7822400749631,229.91343482173062,176000,101538,0,210.84103085892275,22.579234797041863,2.747172108385712,236.16743776435032,10428.234665512107,43
0.31218663,0.017262252,18.45362,1.8453621,0.9802848,212.2186,58.77884,-366.25623,348.95587,86.80796,477.93042,72.66909,350.61908,85.274796,476.22647,114.2836,-1.6111755,2.1756053,11.81612,-7.9781337,0.014292797,0.44807503,1.7220492,-1.5419103,-0.89177847,0.16434455,-0.3958359,-1.9003303,0.39143205,0.0071992553,238.29134407660092,247.7115498686468,276.17905848366183,180000,103649,0,211.90499237179756,21.805656613316387,2.7671678131446242,236.47781679825857,10666.45263755694,44
0.32463545,0.018715609,16.881317,1.6881317,3.297993,217.4878,75.18632,-356.04114,358.00732,85.93633,471.95294,17.3384,355.14398,84.40128,462.057,0.4056605,-1.4186699,2.3344102,10.0108795,-9.445038,0.017308671,0.46369758,1.6525576,-1.993685,-0.9196115,0.1978182,-0.19307113,-2.136023,0.38598746,0.0066445037,243.5473874376201,230.8118309970509,233.9496546053194,184000,105869,0,210.78683877596632,23.54806621093303,2.9922223333269358,237.32712732022628,10902.967232164927,45
0.23272589,0.022307172,17.142479,1.714248,11.380875,161.94513,58.426487,-365.7793,354.23398,90.204,466.09485,-0.618916,352.92126,87.79068,454.13477,119.53556,-1.935297,1.9708091,6.109382,-9.908178,-0.0046120537,0.41303897,1.6250464,-1.3837339,-0.8732847,0.1560185,-0.3591478,-1.7166964,0.49403888,0.005672957,241.6630233146247,249.58091763572025,303.11155523838903,188000,107975,0,212.32041062694043,22.73459930019453,2.78927935147658,237.84428927861154,11140.097123587504,46
0.3681536,0.018159797,17.20476,1.720476,1.484672,178.95883,76.25668,-364.32166,354.75763,100.35538,485.07867,33.278587,352.08282,96.86381,478.11002,123.30876,-1.7420228,2.2129116,11.365599,-8.456088,-0.0008995089,0.44124368,1.7152152,-1.4035242,-0.906492,0.17797098,-0.4610538,-2.106094,0.38392347,0.0068201507,185.2933596615424,246.47705257379857,272.50363374189743,192000,110315,0,210.27448199130595,22.02068488113582,3.1247572689317167,235.41992414137349,11372.294319970533,47
0.28799337,0.018637547,17.437574,1.7437575,23.789309,194.02179,68.238205,-374.54846,353.63336,103.08581,477.9252,-11.450025,361.54166,96.34928,484.213,87.64133,-1.4275467,2.6150773,16.720793,-9.365084,0.045456365,0.4592679,2.710875,-2.1927624,-0.882672,0.19893147,-0.4491306,-2.192577,0.35150617,0.006597422,284.39923206431956,268.5077111599855,259.67391636362777,196000,112663,0,213.501716688741,18.79852129286155,3.028842033352703,235.32908001495525,11610.629933224525,48
0.44791204,0.018089216,18.357706,1.8357706,8.835806,147.65463,39.750298,-378.06146,355.83624,106.51017,522.04645,41.472782,361.19342,106.43196,525.143,119.61679,-1.6940231,2.191425,10.715697,-9.586738,-0.0115049165,0.4508617,1.7072517,-1.8531477,-0.8673204,0.17798847,-0.4066487,-2.2747145,0.13586512,0.006183231,229.21485975841955,276.9819719377779,270.99788285619104,200000,114732,0,208.9568952252157,21.80679459590465,2.791318094357848,233.5550079154782,11843.01160406461,49
0.27960652,0.017705929,16.639374,1.6639374,22.642847,175.24979,61.42187,-375.47418,367.23495,92.48455,504.6399,105.179924,374.0287,91.12474,505.58557,121.555145,-1.3774991,2.108789,6.0776663,-9.870365,-0.016033808,0.45784816,1.7738557,-2.0776393,-0.89738,0.17778417,-0.41470468,-1.7584736,0.28359497,0.0069953995,288.10628743506965,322.7797472107479,286.12734568953863,204000,116807,0,210.20757344039157,20.632876106072217,2.6692787865176797,233.50972833298147,12078.310265832115,50
0.10651813,0.01910816,17.393784,1.7393783,4.253191,267.71515,72.47537,-384.7389,352.62964,98.87761,475.42926,-43.814137,357.79266,90.95762,476.6139,20.428198,-1.4885697,2.7496946,17.296297,-7.539529,-0.019185925,0.45098588,2.200414,-2.5204122,-0.92201054,0.20519727,-0.42484972,-2.360825,0.46381992,0.0053078183,281.57781854144633,284.61538520836893,221.99733247383028,208000,119162,0,209.9272357551381,22.423771263100207,3.1554022692143917,235.5064092874527,12314.023939928506,51
0.36181256,0.016573962,18.560238,1.8560238,26.022717,182.89142,63.0754,-405.14316,372.3335,99.5758,518.39496,-17.711643,378.69055,97.37745,502.2589,29.345257,-1.5339887,2.6225982,14.293543,-8.696121,-0.00037502055,0.45349878,2.452953,-1.7281625,-0.90673184,0.19812696,-0.41740417,-2.1301737,0.3629142,0.0062319143,300.0596873731455,314.2701259187536,296.8270978173561,212000,121638,0,210.28631501691416,22.630470509640872,3.307498336303979,236.224283862859,12549.857413430233,52
