Z mean train,Z variance train,KL Divergence,KL Loss,adapter Loss,QF Loss,VF Loss,Policy Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,AverageTrainReturn_all_train_tasks,AverageReturn_all_train_tasks,AverageReturn_all_test_tasks,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.20918766,0.03864745,72.36246,7.2362456,403.66174,5865.078,1511.6105,-1268.8156,1324.214,851.4269,2860.8484,31.63226,1362.4521,861.1681,2882.3594,43.67022,4.972635,8.978685,35.291187,-12.512814,0.21231921,1.1379563,5.21593,-3.8224893,-0.5160021,0.26169735,0.23125347,-1.6567729,0.38044888,0.0060359314,435.05803594178644,419.18071664855484,432.28599739591283,120000,343585,0,942.481119018048,100.59543185401708,18.750497682020068,1061.8270485540852,32314.331833163276,29
0.6538862,0.020880926,120.31791,12.031791,428.80283,5304.07,1292.7903,-1234.1251,1152.6001,778.77795,2627.9348,16.185982,1176.0986,792.20734,2630.99,9.285147,2.5172074,8.242742,42.104763,-11.173361,0.17550825,1.0703744,3.6549287,-4.092931,-0.44578236,0.25368947,0.41053158,-1.5196779,0.48921585,0.012131183,474.76247108527537,475.64697721941013,477.6694430197962,124000,354411,0,931.6714121233672,107.0902982680127,18.133267029188573,1056.8949774205685,33378.452808476985,30
0.46397948,0.03500653,69.95573,6.9955726,449.0649,4459.673,1683.194,-1183.0084,1208.3047,740.8962,2496.9163,22.369263,1256.0867,757.84045,2520.429,38.715164,2.2901378,7.628777,37.103085,-15.469166,0.13493933,1.054614,3.5118718,-4.1754107,-0.47409838,0.23742095,0.13841212,-1.48967,0.12962179,0.011189814,501.4692684654108,483.5558960195047,479.41695987792576,128000,365471,0,923.4197044139728,114.31668880674988,19.296002040617168,1057.0323952613398,34437.97151507437,31
0.6796041,0.023823852,85.158134,8.515814,440.47647,3723.9695,1179.6029,-1197.5322,1232.3108,739.7915,2474.0056,25.39923,1267.567,738.5735,2478.0615,43.267326,2.6711378,8.213234,41.09545,-12.535468,0.20611261,1.0862039,5.9055624,-3.570423,-0.46606904,0.228872,0.19918329,-1.3420091,0.4734314,0.027558085,539.0576238413273,545.9260796307946,571.5489931707181,132000,376538,0,925.5349093731493,116.80341071635485,18.65964409057051,1060.9979641800746,35499.07950570248,32
0.6946288,0.057723843,73.801285,7.3801284,459.57727,3105.537,1082.0449,-1120.851,1157.2255,685.21326,2224.8667,40.594746,1183.9587,689.5034,2232.443,38.189857,0.98950183,7.8814907,38.54306,-13.249044,0.19039103,0.99127424,4.5356483,-3.9878693,-0.4565179,0.22374357,0.14952293,-1.3811595,0.51956815,0.04286517,550.9475871009623,565.9161642945927,552.1409518951897,136000,387947,0,921.3349227961153,116.9137863945216,18.87865501549095,1057.1273642061278,36561.900310922414,33
0.52724016,0.056507684,67.476425,6.7476425,479.54303,3116.7188,792.5347,-1132.1819,1141.912,628.0542,2118.9075,24.09177,1165.435,633.2647,2142.655,67.5589,1.1941687,7.1315074,40.411377,-10.485989,0.22377801,0.9925109,3.965976,-5.1486545,-0.4442741,0.21071063,0.2011193,-1.1994703,0.45278692,0.040783457,572.4891288400976,573.6151117990534,557.2052166171305,140000,399508,0,922.448459754698,122.60765746794641,19.98810578789562,1065.04422301054,37626.68349172827,34
0.3615051,0.062590964,55.965897,5.5965896,483.56195,2477.7778,728.5637,-1097.8247,1100.6594,597.7838,2074.0938,9.633141,1113.2937,597.4488,2058.9763,66.73419,-0.28832784,6.9048815,32.399055,-12.4816265,0.18757649,0.94804424,3.3475568,-4.3452916,-0.41477495,0.20242953,0.1729041,-1.2602684,0.4352033,0.011433429,523.1065804382046,582.6639368059907,550.5374761267802,144000,410629,0,927.6481429459527,122.34718184079975,18.589461349882185,1068.5847861366346,38692.08932340611,35
0.15082483,0.03759197,73.7751,7.37751,478.04453,2237.2144,834.3717,-1101.2206,1045.4216,571.3832,1981.6683,18.607641,1062.0188,562.6083,1961.4833,29.354284,-0.74970335,7.537158,45.99879,-12.581308,0.19620237,0.9399486,4.3917,-4.333162,-0.39837047,0.21367294,0.2794475,-1.6244602,0.20547323,0.016944297,449.71669654229174,472.16169121563564,461.58554299766007,148000,422078,0,921.2686071489006,119.16859438456595,17.899840166792274,1058.3370417002589,39745.81060417835,36
0.4929131,0.08559139,59.122982,5.912298,466.82114,1963.7024,642.70996,-1071.2772,1112.3422,553.7831,1972.8518,21.178736,1141.0962,559.38385,1980.6724,51.898354,-0.31036562,7.936495,62.04558,-13.540428,0.12082511,0.9498809,4.40875,-4.5271626,-0.42611924,0.2150992,0.13018772,-1.2487338,0.7884563,0.09783529,543.2464328473793,539.2350216939911,518.1932613850273,152000,433545,0,918.4937712289393,114.55326299276203,18.22668557614088,1051.2737197978422,40802.819377149455,37
0.54886544,0.1281285,39.129036,3.9129035,453.30493,1956.4379,627.6286,-1073.1893,1094.5251,535.1649,1948.3525,31.623016,1117.3032,541.34436,1956.2872,32.032566,-1.3214816,6.3240275,22.71172,-12.340826,0.15453734,0.9052265,3.5913026,-3.4457078,-0.41267562,0.20897992,0.0423747,-1.5269067,0.37065092,0.025107339,539.6657927711874,527.9578893765691,503.40159874109816,156000,445236,0,922.5534253669903,120.28870328329504,19.98923682793975,1062.831365478225,41864.18707994744,38
0.3585739,0.061089046,58.17143,5.817143,439.92807,1846.0748,582.92645,-1105.7928,1075.9946,568.47314,1945.4655,35.28566,1083.6599,564.4105,1955.0837,34.007427,-1.361861,6.7694097,32.970592,-12.9295845,0.13010962,0.89425707,3.843552,-3.6720686,-0.4152665,0.2130602,0.4020248,-1.303916,0.5788447,0.057177313,539.467069649884,591.1983945339964,527.1419017875934,160000,456348,0,922.3565882425755,118.8255185559392,18.035897416993976,1059.2180042155087,42925.57060227916,39
